huc8,eventid,cruise,program,project,agency,source,station,sampledate,sampletime,totaldepth,upperpycnocline,lowerpycnocline,depth,layer,sampletype,samplereplicatetype,parameter,qualifier,measurevalue,unit,method,lab,problem,precisionpc,biaspc,details,latitude,longitude
02080101,455912,bay751,twqm,main,vadeq,odu,cb5.5,2019-08-28t00:00:00,07:33:00,16,13,13,7,m,ism,m1,spcond,,26815,umhos/cm,f01,,,,,,37.6918,-76.18967
02080101,455912,bay751,twqm,main,vadeq,odu,cb5.5,2019-08-28t00:00:00,07:33:00,16,13,13,8,m,ism,m1,spcond,,27097,umhos/cm,f01,,,,,,37.6918,-76.18967
02080101,455912,bay751,twqm,main,vadeq,odu,cb5.5,2019-08-28t00:00:00,07:33:00,16,13,13,9,m,ism,m1,spcond,,27369,umhos/cm,f01,,,,,,37.6918,-76.18967
02080101,455912,bay751,twqm,main,vadeq,odu,cb5.5,2019-08-28t00:00:00,07:33:00,16,13,13,10,m,ism,m1,spcond,,27697,umhos/cm,f01,,,,,,37.6918,-76.18967
02080101,455912,bay751,twqm,main,vadeq,odu,cb5.5,2019-08-28t00:00:00,07:33:00,16,13,13,11,m,ism,m1,spcond,,28999,umhos/cm,f01,,,,,,37.6918,-76.18967
02080101,455912,bay751,twqm,main,vadeq,odu,cb5.5,2019-08-28t00:00:00,07:33:00,16,13,13,13,m,ism,m1,spcond,,29222,umhos/cm,f01,,,,,,37.6918,-76.18967
02080101,455912,bay751,twqm,main,vadeq,odu,cb5.5,2019-08-28t00:00:00,07:33:00,16,13,13,1,s,ism,m1,spcond,,26602,umhos/cm,f01,,,,,,37.6918,-76.18967
02080101,455916,bay751,twqm,main,vadeq,odu,cb6.1,2019-08-28t00:00:00,08:16:00,12,10,10,9,ap,ism,m1,spcond,,28698,umhos/cm,f01,,,,,,37.58847,-76.16216
02080101,455916,bay751,twqm,main,vadeq,odu,cb6.1,2019-08-28t00:00:00,08:16:00,12,10,10,11,b,ism,m1,spcond,,33589,umhos/cm,f01,,,,,,37.58847,-76.16216
02080101,455916,bay751,twqm,main,vadeq,odu,cb6.1,2019-08-28t00:00:00,08:16:00,12,10,10,11,bp,ism,m1,spcond,,33589,umhos/cm,f01,,,,,,37.58847,-76.16216
02080101,455916,bay751,twqm,main,vadeq,odu,cb6.1,2019-08-28t00:00:00,08:16:00,12,10,10,2,m,ism,m1,spcond,,26209,umhos/cm,f01,,,,,,37.58847,-76.16216
02080101,455916,bay751,twqm,main,vadeq,odu,cb6.1,2019-08-28t00:00:00,08:16:00,12,10,10,3,m,ism,m1,spcond,,26280,umhos/cm,f01,,,,,,37.58847,-76.16216
02080101,455916,bay751,twqm,main,vadeq,odu,cb6.1,2019-08-28t00:00:00,08:16:00,12,10,10,4,m,ism,m1,spcond,,27006,umhos/cm,f01,,,,,,37.58847,-76.16216
02080101,455916,bay751,twqm,main,vadeq,odu,cb6.1,2019-08-28t00:00:00,08:16:00,12,10,10,5,m,ism,m1,spcond,,27439,umhos/cm,f01,,,,,,37.58847,-76.16216
02080101,455916,bay751,twqm,main,vadeq,odu,cb6.1,2019-08-28t00:00:00,08:16:00,12,10,10,6,m,ism,m1,spcond,,28140,umhos/cm,f01,,,,,,37.58847,-76.16216
02080101,455916,bay751,twqm,main,vadeq,odu,cb6.1,2019-08-28t00:00:00,08:16:00,12,10,10,7,m,ism,m1,spcond,,28488,umhos/cm,f01,,,,,,37.58847,-76.16216
02080101,455916,bay751,twqm,main,vadeq,odu,cb6.1,2019-08-28t00:00:00,08:16:00,12,10,10,8,m,ism,m1,spcond,,28586,umhos/cm,f01,,,,,,37.58847,-76.16216
02080101,455916,bay751,twqm,main,vadeq,odu,cb6.1,2019-08-28t00:00:00,08:16:00,12,10,10,10,m,ism,m1,spcond,,29666,umhos/cm,f01,,,,,,37.58847,-76.16216
02080101,455916,bay751,twqm,main,vadeq,odu,cb6.1,2019-08-28t00:00:00,08:16:00,12,10,10,1,s,ism,m1,spcond,,26259,umhos/cm,f01,,,,,,37.58847,-76.16216
02080101,455919,bay751,twqm,main,vadeq,odu,cb6.2,2019-08-28t00:00:00,10:32:00,11,9,9,8,ap,ism,m1,spcond,,37033,umhos/cm,f01,,,,,,37.4868,-76.15633
02080101,455919,bay751,twqm,main,vadeq,odu,cb6.2,2019-08-28t00:00:00,10:32:00,11,9,9,10,b,ism,m1,spcond,,42099,umhos/cm,f01,,,,,,37.4868,-76.15633
02080101,455919,bay751,twqm,main,vadeq,odu,cb6.2,2019-08-28t00:00:00,10:32:00,11,9,9,10,bp,ism,m1,spcond,,42099,umhos/cm,f01,,,,,,37.4868,-76.15633
02080101,455919,bay751,twqm,main,vadeq,odu,cb6.2,2019-08-28t00:00:00,10:32:00,11,9,9,2,m,ism,m1,spcond,,26805,umhos/cm,f01,,,,,,37.4868,-76.15633
02080101,455919,bay751,twqm,main,vadeq,odu,cb6.2,2019-08-28t00:00:00,10:32:00,11,9,9,3,m,ism,m1,spcond,,30202,umhos/cm,f01,,,,,,37.4868,-76.15633
02080101,455919,bay751,twqm,main,vadeq,odu,cb6.2,2019-08-28t00:00:00,10:32:00,11,9,9,4,m,ism,m1,spcond,,31721,umhos/cm,f01,,,,,,37.4868,-76.15633
02080101,455919,bay751,twqm,main,vadeq,odu,cb6.2,2019-08-28t00:00:00,10:32:00,11,9,9,5,m,ism,m1,spcond,,32178,umhos/cm,f01,,,,,,37.4868,-76.15633
02080101,455919,bay751,twqm,main,vadeq,odu,cb6.2,2019-08-28t00:00:00,10:32:00,11,9,9,6,m,ism,m1,spcond,,33104,umhos/cm,f01,,,,,,37.4868,-76.15633
02080101,455919,bay751,twqm,main,vadeq,odu,cb6.2,2019-08-28t00:00:00,10:32:00,11,9,9,7,m,ism,m1,spcond,,34973,umhos/cm,f01,,,,,,37.4868,-76.15633
02080101,455919,bay751,twqm,main,vadeq,odu,cb6.2,2019-08-28t00:00:00,10:32:00,11,9,9,9,m,ism,m1,spcond,,37480,umhos/cm,f01,,,,,,37.4868,-76.15633
02080101,455919,bay751,twqm,main,vadeq,odu,cb6.2,2019-08-28t00:00:00,10:32:00,11,9,9,1,s,ism,m1,spcond,,26648,umhos/cm,f01,,,,,,37.4868,-76.15633
02080101,455923,bay751,twqm,main,vadeq,odu,cb6.3,2019-08-28t00:00:00,11:06:00,12,7,7,6,ap,ism,m1,spcond,,27922,umhos/cm,f01,,,,,,37.41153,-76.15966
02080101,455923,bay751,twqm,main,vadeq,odu,cb6.3,2019-08-28t00:00:00,11:06:00,12,7,7,11,b,ism,m1,spcond,,42472,umhos/cm,f01,,,,,,37.41153,-76.15966
02080101,455923,bay751,twqm,main,vadeq,odu,cb6.3,2019-08-28t00:00:00,11:06:00,12,7,7,8,bp,ism,m1,spcond,,40167,umhos/cm,f01,,,,,,37.41153,-76.15966
02080101,455923,bay751,twqm,main,vadeq,odu,cb6.3,2019-08-28t00:00:00,11:06:00,12,7,7,2,m,ism,m1,spcond,,26981,umhos/cm,f01,,,,,,37.41153,-76.15966
02080101,455923,bay751,twqm,main,vadeq,odu,cb6.3,2019-08-28t00:00:00,11:06:00,12,7,7,3,m,ism,m1,spcond,,27175,umhos/cm,f01,,,,,,37.41153,-76.15966
02080101,455923,bay751,twqm,main,vadeq,odu,cb6.3,2019-08-28t00:00:00,11:06:00,12,7,7,4,m,ism,m1,spcond,,27416,umhos/cm,f01,,,,,,37.41153,-76.15966
02080101,455923,bay751,twqm,main,vadeq,odu,cb6.3,2019-08-28t00:00:00,11:06:00,12,7,7,5,m,ism,m1,spcond,,27524,umhos/cm,f01,,,,,,37.41153,-76.15966
02080101,455923,bay751,twqm,main,vadeq,odu,cb6.3,2019-08-28t00:00:00,11:06:00,12,7,7,7,m,ism,m1,spcond,,32647,umhos/cm,f01,,,,,,37.41153,-76.15966
02080101,455923,bay751,twqm,main,vadeq,odu,cb6.3,2019-08-28t00:00:00,11:06:00,12,7,7,9,m,ism,m1,spcond,,40442,umhos/cm,f01,,,,,,37.41153,-76.15966
02080101,455923,bay751,twqm,main,vadeq,odu,cb6.3,2019-08-28t00:00:00,11:06:00,12,7,7,10,m,ism,m1,spcond,,42104,umhos/cm,f01,,,,,,37.41153,-76.15966
02080101,455923,bay751,twqm,main,vadeq,odu,cb6.3,2019-08-28t00:00:00,11:06:00,12,7,7,1,s,ism,m1,spcond,,26741,umhos/cm,f01,,,,,,37.41153,-76.15966
02080101,455927,bay751,twqm,main,vadeq,odu,cb6.4,2019-08-28t00:00:00,14:13:00,9,6,6,5,ap,ism,m1,spcond,,30435,umhos/cm,f01,,,,,,37.23653,-76.20799
02080101,455927,bay751,twqm,main,vadeq,odu,cb6.4,2019-08-28t00:00:00,14:13:00,9,6,6,8,b,ism,m1,spcond,,41805,umhos/cm,f01,,,,,,37.23653,-76.20799
02080101,455927,bay751,twqm,main,vadeq,odu,cb6.4,2019-08-28t00:00:00,14:13:00,9,6,6,7,bp,ism,m1,spcond,,39687,umhos/cm,f01,,,,,,37.23653,-76.20799
02080101,455927,bay751,twqm,main,vadeq,odu,cb6.4,2019-08-28t00:00:00,14:13:00,9,6,6,2,m,ism,m1,spcond,,29313,umhos/cm,f01,,,,,,37.23653,-76.20799
02080101,455927,bay751,twqm,main,vadeq,odu,cb6.4,2019-08-28t00:00:00,14:13:00,9,6,6,3,m,ism,m1,spcond,,29637,umhos/cm,f01,,,,,,37.23653,-76.20799
02080101,455927,bay751,twqm,main,vadeq,odu,cb6.4,2019-08-28t00:00:00,14:13:00,9,6,6,4,m,ism,m1,spcond,,29860,umhos/cm,f01,,,,,,37.23653,-76.20799
02080101,455927,bay751,twqm,main,vadeq,odu,cb6.4,2019-08-28t00:00:00,14:13:00,9,6,6,6,m,ism,m1,spcond,,30999,umhos/cm,f01,,,,,,37.23653,-76.20799
02080101,455927,bay751,twqm,main,vadeq,odu,cb6.4,2019-08-28t00:00:00,14:13:00,9,6,6,1,s,ism,m1,spcond,,29321,umhos/cm,f01,,,,,,37.23653,-76.20799
02080101,455979,bay751,twqm,main,vadeq,odu,le3.6,2019-08-28t00:00:00,08:57:00,9,,,8,b,ism,m1,spcond,,25809,umhos/cm,f01,,,,,,37.5968,-76.28467
02080101,455979,bay751,twqm,main,vadeq,odu,le3.6,2019-08-28t00:00:00,08:57:00,9,,,2,m,ism,m1,spcond,,24827,umhos/cm,f01,,,,,,37.5968,-76.28467
02080101,455979,bay751,twqm,main,vadeq,odu,le3.6,2019-08-28t00:00:00,08:57:00,9,,,3,m,ism,m1,spcond,,24862,umhos/cm,f01,,,,,,37.5968,-76.28467
02080101,455979,bay751,twqm,main,vadeq,odu,le3.6,2019-08-28t00:00:00,08:57:00,9,,,4,m,ism,m1,spcond,,25175,umhos/cm,f01,,,,,,37.5968,-76.28467
02080101,455979,bay751,twqm,main,vadeq,odu,le3.6,2019-08-28t00:00:00,08:57:00,9,,,5,m,ism,m1,spcond,,25422,umhos/cm,f01,,,,,,37.5968,-76.28467
02080101,455979,bay751,twqm,main,vadeq,odu,le3.6,2019-08-28t00:00:00,08:57:00,9,,,6,m,ism,m1,spcond,,25618,umhos/cm,f01,,,,,,37.5968,-76.28467
02080101,455979,bay751,twqm,main,vadeq,odu,le3.6,2019-08-28t00:00:00,08:57:00,9,,,7,m,ism,m1,spcond,,25794,umhos/cm,f01,,,,,,37.5968,-76.28467
02080101,455979,bay751,twqm,main,vadeq,odu,le3.6,2019-08-28t00:00:00,08:57:00,9,,,1,s,ism,m1,spcond,,24780,umhos/cm,f01,,,,,,37.5968,-76.28467
02080101,455999,bay751,twqm,main,vadeq,odu,we4.3,2019-08-28t00:00:00,13:26:00,5,,,4,b,ism,m1,spcond,,32135,umhos/cm,f01,,,,,,37.17681,-76.373
02080101,455999,bay751,twqm,main,vadeq,odu,we4.3,2019-08-28t00:00:00,13:26:00,5,,,2,m,ism,m1,spcond,,32092,umhos/cm,f01,,,,,,37.17681,-76.373
02080101,455999,bay751,twqm,main,vadeq,odu,we4.3,2019-08-28t00:00:00,13:26:00,5,,,3,m,ism,m1,spcond,,32129,umhos/cm,f01,,,,,,37.17681,-76.373
02080101,455999,bay751,twqm,main,vadeq,odu,we4.3,2019-08-28t00:00:00,13:26:00,5,,,1,s,ism,m1,spcond,,32097,umhos/cm,f01,,,,,,37.17681,-76.373
02080101,455799,bay746,twqm,main,vadeq,odu,we4.3,2019-06-03t00:00:00,16:41:00,4,,,3,b,ism,m1,spcond,,24267,umhos/cm,f01,,,,,,37.17681,-76.373
02080101,455799,bay746,twqm,main,vadeq,odu,we4.3,2019-06-03t00:00:00,16:41:00,4,,,2,m,ism,m1,spcond,,24202,umhos/cm,f01,,,,,,37.17681,-76.373
02080101,455799,bay746,twqm,main,vadeq,odu,we4.3,2019-06-03t00:00:00,16:41:00,4,,,1,s,ism,m1,spcond,,24188,umhos/cm,f01,,,,,,37.17681,-76.373
02080101,448823,bay720,twqm,main,vadeq,odu,we4.3,2018-05-17t00:00:00,07:31:00,5,,,4,b,ism,m1,spcond,,30413,umhos/cm,f01,,,,,,37.17681,-76.373
02080101,448823,bay720,twqm,main,vadeq,odu,we4.3,2018-05-17t00:00:00,07:31:00,5,,,2,m,ism,m1,spcond,,29911,umhos/cm,f01,,,,,,37.17681,-76.373
02080101,448823,bay720,twqm,main,vadeq,odu,we4.3,2018-05-17t00:00:00,07:31:00,5,,,3,m,ism,m1,spcond,,29911,umhos/cm,f01,,,,,,37.17681,-76.373
02080101,448823,bay720,twqm,main,vadeq,odu,we4.3,2018-05-17t00:00:00,07:31:00,5,,,1,s,ism,m1,spcond,,29912,umhos/cm,f01,,,,,,37.17681,-76.373
02080104,457238,bay746,twqm,trib,vadeq,vadeq/nro,tf3.1b,2019-06-11t00:00:00,11:48:00,4,,,3,b,ism,m1,spcond,,93,umhos/cm,f01,,,,,,38.24628,-77.23344
02080104,457238,bay746,twqm,trib,vadeq,vadeq/nro,tf3.1b,2019-06-11t00:00:00,11:48:00,4,,,2,m,ism,m1,spcond,,93,umhos/cm,f01,,,,,,38.24628,-77.23344
02080104,457238,bay746,twqm,trib,vadeq,vadeq/nro,tf3.1b,2019-06-11t00:00:00,11:48:00,4,,,1,s,ism,m1,spcond,,93,umhos/cm,f01,,,,,,38.24628,-77.23344
02080104,457244,bay746,twqm,trib,vadeq,vadeq/nro,tf3.1e,2019-06-11t00:00:00,12:30:00,4,,,3,b,ism,m1,spcond,,92,umhos/cm,f01,,,,,,38.24469,-77.32508
02080104,457244,bay746,twqm,trib,vadeq,vadeq/nro,tf3.1e,2019-06-11t00:00:00,12:30:00,4,,,2,m,ism,m1,spcond,,95,umhos/cm,f01,,,,,,38.24469,-77.32508
02080104,457244,bay746,twqm,trib,vadeq,vadeq/nro,tf3.1e,2019-06-11t00:00:00,12:30:00,4,,,1,s,ism,m1,spcond,,95,umhos/cm,f01,,,,,,38.24469,-77.32508
02080104,457249,bay746,twqm,trib,vadeq,vadeq/nro,tf3.1f,2019-06-11t00:00:00,13:16:00,,,,2,m,ism,m1,spcond,,88,umhos/cm,f01,,,,,,38.26953,-77.42897
02080104,457249,bay746,twqm,trib,vadeq,vadeq/nro,tf3.1f,2019-06-11t00:00:00,13:16:00,,,,3,m,ism,m1,spcond,,88,umhos/cm,f01,,,,,,38.26953,-77.42897
02080104,457249,bay746,twqm,trib,vadeq,vadeq/nro,tf3.1f,2019-06-11t00:00:00,13:16:00,,,,1,s,ism,m1,spcond,,88,umhos/cm,f01,,,,,,38.26953,-77.42897
02080104,457255,bay746,twqm,trib,vadeq,vadeq/nro,tf3.2,2019-06-11t00:00:00,10:52:00,8,,,7,b,ism,m1,spcond,,83,umhos/cm,f01,,,,,,38.17467,-77.18661
02080104,457255,bay746,twqm,trib,vadeq,vadeq/nro,tf3.2,2019-06-11t00:00:00,10:52:00,8,,,2,m,ism,m1,spcond,,83,umhos/cm,f01,,,,,,38.17467,-77.18661
02080104,457255,bay746,twqm,trib,vadeq,vadeq/nro,tf3.2,2019-06-11t00:00:00,10:52:00,8,,,3,m,ism,m1,spcond,,83,umhos/cm,f01,,,,,,38.17467,-77.18661
02080104,457255,bay746,twqm,trib,vadeq,vadeq/nro,tf3.2,2019-06-11t00:00:00,10:52:00,8,,,4,m,ism,m1,spcond,,83,umhos/cm,f01,,,,,,38.17467,-77.18661
02080104,457255,bay746,twqm,trib,vadeq,vadeq/nro,tf3.2,2019-06-11t00:00:00,10:52:00,8,,,5,m,ism,m1,spcond,,83,umhos/cm,f01,,,,,,38.17467,-77.18661
02080104,457255,bay746,twqm,trib,vadeq,vadeq/nro,tf3.2,2019-06-11t00:00:00,10:52:00,8,,,6,m,ism,m1,spcond,,83,umhos/cm,f01,,,,,,38.17467,-77.18661
02080104,457255,bay746,twqm,trib,vadeq,vadeq/nro,tf3.2,2019-06-11t00:00:00,10:52:00,8,,,1,s,ism,m1,spcond,,83,umhos/cm,f01,,,,,,38.17467,-77.18661
02080104,457260,bay746,twqm,trib,vadeq,vadeq/nro,tf3.2a,2019-06-11t00:00:00,09:51:00,5,,,4,b,ism,m1,spcond,,73,umhos/cm,f01,,,,,,38.11295,-77.05482
02080104,457260,bay746,twqm,trib,vadeq,vadeq/nro,tf3.2a,2019-06-11t00:00:00,09:51:00,5,,,2,m,ism,m1,spcond,,73,umhos/cm,f01,,,,,,38.11295,-77.05482
02080104,457260,bay746,twqm,trib,vadeq,vadeq/nro,tf3.2a,2019-06-11t00:00:00,09:51:00,5,,,3,m,ism,m1,spcond,,72,umhos/cm,f01,,,,,,38.11295,-77.05482
02080104,457260,bay746,twqm,trib,vadeq,vadeq/nro,tf3.2a,2019-06-11t00:00:00,09:51:00,5,,,1,s,ism,m1,spcond,,72,umhos/cm,f01,,,,,,38.11295,-77.05482
02080104,457113,bay746,twqm,trib,vadeq,vadeq/pro,le3.1,2019-06-13t00:00:00,12:10:00,8,,,7,b,ism,m1,spcond,,18030,umhos/cm,f01,,,,,,37.75925,-76.61592
02080104,457113,bay746,twqm,trib,vadeq,vadeq/pro,le3.1,2019-06-13t00:00:00,12:10:00,8,,,2,m,ism,m1,spcond,,14465,umhos/cm,f01,,,,,,37.75925,-76.61592
02080104,457113,bay746,twqm,trib,vadeq,vadeq/pro,le3.1,2019-06-13t00:00:00,12:10:00,8,,,3,m,ism,m1,spcond,,14528,umhos/cm,f01,,,,,,37.75925,-76.61592
02080104,457113,bay746,twqm,trib,vadeq,vadeq/pro,le3.1,2019-06-13t00:00:00,12:10:00,8,,,4,m,ism,m1,spcond,,15347,umhos/cm,f01,,,,,,37.75925,-76.61592
02080104,457113,bay746,twqm,trib,vadeq,vadeq/pro,le3.1,2019-06-13t00:00:00,12:10:00,8,,,5,m,ism,m1,spcond,,17382,umhos/cm,f01,,,,,,37.75925,-76.61592
02080104,457113,bay746,twqm,trib,vadeq,vadeq/pro,le3.1,2019-06-13t00:00:00,12:10:00,8,,,6,m,ism,m1,spcond,,17730,umhos/cm,f01,,,,,,37.75925,-76.61592
02080104,457113,bay746,twqm,trib,vadeq,vadeq/pro,le3.1,2019-06-13t00:00:00,12:10:00,8,,,1,s,ism,m1,spcond,,14413,umhos/cm,f01,,,,,,37.75925,-76.61592
02080104,457119,bay746,twqm,trib,vadeq,vadeq/pro,le3.2,2019-06-13t00:00:00,11:45:00,16,,,15,b,ism,m1,spcond,,19727,umhos/cm,f01,,,,,,37.66914,-76.55047
02080104,457119,bay746,twqm,trib,vadeq,vadeq/pro,le3.2,2019-06-13t00:00:00,11:45:00,16,,,2,m,ism,m1,spcond,,16205,umhos/cm,f01,,,,,,37.66914,-76.55047
02080104,457119,bay746,twqm,trib,vadeq,vadeq/pro,le3.2,2019-06-13t00:00:00,11:45:00,16,,,3,m,ism,m1,spcond,,16227,umhos/cm,f01,,,,,,37.66914,-76.55047
02080104,457119,bay746,twqm,trib,vadeq,vadeq/pro,le3.2,2019-06-13t00:00:00,11:45:00,16,,,4,m,ism,m1,spcond,,16328,umhos/cm,f01,,,,,,37.66914,-76.55047
02080104,457119,bay746,twqm,trib,vadeq,vadeq/pro,le3.2,2019-06-13t00:00:00,11:45:00,16,,,5,m,ism,m1,spcond,,16372,umhos/cm,f01,,,,,,37.66914,-76.55047
02080104,457119,bay746,twqm,trib,vadeq,vadeq/pro,le3.2,2019-06-13t00:00:00,11:45:00,16,,,6,m,ism,m1,spcond,,16499,umhos/cm,f01,,,,,,37.66914,-76.55047
02080104,457119,bay746,twqm,trib,vadeq,vadeq/pro,le3.2,2019-06-13t00:00:00,11:45:00,16,,,7,m,ism,m1,spcond,,16615,umhos/cm,f01,,,,,,37.66914,-76.55047
02080104,457119,bay746,twqm,trib,vadeq,vadeq/pro,le3.2,2019-06-13t00:00:00,11:45:00,16,,,8,m,ism,m1,spcond,,16817,umhos/cm,f01,,,,,,37.66914,-76.55047
02080104,457119,bay746,twqm,trib,vadeq,vadeq/pro,le3.2,2019-06-13t00:00:00,11:45:00,16,,,9,m,ism,m1,spcond,,17537,umhos/cm,f01,,,,,,37.66914,-76.55047
02080104,457119,bay746,twqm,trib,vadeq,vadeq/pro,le3.2,2019-06-13t00:00:00,11:45:00,16,,,10,m,ism,m1,spcond,,18872,umhos/cm,f01,,,,,,37.66914,-76.55047
02080104,457119,bay746,twqm,trib,vadeq,vadeq/pro,le3.2,2019-06-13t00:00:00,11:45:00,16,,,11,m,ism,m1,spcond,,19068,umhos/cm,f01,,,,,,37.66914,-76.55047
02080104,457119,bay746,twqm,trib,vadeq,vadeq/pro,le3.2,2019-06-13t00:00:00,11:45:00,16,,,12,m,ism,m1,spcond,,19116,umhos/cm,f01,,,,,,37.66914,-76.55047
02080104,457119,bay746,twqm,trib,vadeq,vadeq/pro,le3.2,2019-06-13t00:00:00,11:45:00,16,,,13,m,ism,m1,spcond,,19158,umhos/cm,f01,,,,,,37.66914,-76.55047
02080104,457119,bay746,twqm,trib,vadeq,vadeq/pro,le3.2,2019-06-13t00:00:00,11:45:00,16,,,14,m,ism,m1,spcond,,19256,umhos/cm,f01,,,,,,37.66914,-76.55047
02080104,457119,bay746,twqm,trib,vadeq,vadeq/pro,le3.2,2019-06-13t00:00:00,11:45:00,16,,,1,s,ism,m1,spcond,,16216,umhos/cm,f01,,,,,,37.66914,-76.55047
02080104,457125,bay746,twqm,trib,vadeq,vadeq/pro,le3.3,2019-06-13t00:00:00,11:25:00,7,,,6,b,ism,m1,spcond,,16844,umhos/cm,f01,,,,,,37.68842,-76.47442
02080104,457125,bay746,twqm,trib,vadeq,vadeq/pro,le3.3,2019-06-13t00:00:00,11:25:00,7,,,2,m,ism,m1,spcond,,16491,umhos/cm,f01,,,,,,37.68842,-76.47442
02080104,457125,bay746,twqm,trib,vadeq,vadeq/pro,le3.3,2019-06-13t00:00:00,11:25:00,7,,,3,m,ism,m1,spcond,,16613,umhos/cm,f01,,,,,,37.68842,-76.47442
02080104,457125,bay746,twqm,trib,vadeq,vadeq/pro,le3.3,2019-06-13t00:00:00,11:25:00,7,,,4,m,ism,m1,spcond,,16635,umhos/cm,f01,,,,,,37.68842,-76.47442
02080104,457125,bay746,twqm,trib,vadeq,vadeq/pro,le3.3,2019-06-13t00:00:00,11:25:00,7,,,5,m,ism,m1,spcond,,16682,umhos/cm,f01,,,,,,37.68842,-76.47442
02080104,457125,bay746,twqm,trib,vadeq,vadeq/pro,le3.3,2019-06-13t00:00:00,11:25:00,7,,,1,s,ism,m1,spcond,,16049,umhos/cm,f01,,,,,,37.68842,-76.47442
02080104,457131,bay746,twqm,trib,vadeq,vadeq/pro,le3.4,2019-06-13t00:00:00,11:00:00,15,,,14,b,ism,m1,spcond,,19366,umhos/cm,f01,,,,,,37.63189,-76.44486
02080104,457131,bay746,twqm,trib,vadeq,vadeq/pro,le3.4,2019-06-13t00:00:00,11:00:00,15,,,2,m,ism,m1,spcond,,17636,umhos/cm,f01,,,,,,37.63189,-76.44486
02080104,457131,bay746,twqm,trib,vadeq,vadeq/pro,le3.4,2019-06-13t00:00:00,11:00:00,15,,,3,m,ism,m1,spcond,,17631,umhos/cm,f01,,,,,,37.63189,-76.44486
02080104,457131,bay746,twqm,trib,vadeq,vadeq/pro,le3.4,2019-06-13t00:00:00,11:00:00,15,,,4,m,ism,m1,spcond,,17657,umhos/cm,f01,,,,,,37.63189,-76.44486
02080104,457131,bay746,twqm,trib,vadeq,vadeq/pro,le3.4,2019-06-13t00:00:00,11:00:00,15,,,5,m,ism,m1,spcond,,17667,umhos/cm,f01,,,,,,37.63189,-76.44486
02080104,457131,bay746,twqm,trib,vadeq,vadeq/pro,le3.4,2019-06-13t00:00:00,11:00:00,15,,,6,m,ism,m1,spcond,,17740,umhos/cm,f01,,,,,,37.63189,-76.44486
02080104,457131,bay746,twqm,trib,vadeq,vadeq/pro,le3.4,2019-06-13t00:00:00,11:00:00,15,,,7,m,ism,m1,spcond,,18283,umhos/cm,f01,,,,,,37.63189,-76.44486
02080104,457131,bay746,twqm,trib,vadeq,vadeq/pro,le3.4,2019-06-13t00:00:00,11:00:00,15,,,8,m,ism,m1,spcond,,18771,umhos/cm,f01,,,,,,37.63189,-76.44486
02080104,457131,bay746,twqm,trib,vadeq,vadeq/pro,le3.4,2019-06-13t00:00:00,11:00:00,15,,,9,m,ism,m1,spcond,,18856,umhos/cm,f01,,,,,,37.63189,-76.44486
02080104,457131,bay746,twqm,trib,vadeq,vadeq/pro,le3.4,2019-06-13t00:00:00,11:00:00,15,,,10,m,ism,m1,spcond,,18870,umhos/cm,f01,,,,,,37.63189,-76.44486
02080104,457131,bay746,twqm,trib,vadeq,vadeq/pro,le3.4,2019-06-13t00:00:00,11:00:00,15,,,11,m,ism,m1,spcond,,18981,umhos/cm,f01,,,,,,37.63189,-76.44486
02080104,457131,bay746,twqm,trib,vadeq,vadeq/pro,le3.4,2019-06-13t00:00:00,11:00:00,15,,,12,m,ism,m1,spcond,,19052,umhos/cm,f01,,,,,,37.63189,-76.44486
02080104,457131,bay746,twqm,trib,vadeq,vadeq/pro,le3.4,2019-06-13t00:00:00,11:00:00,15,,,13,m,ism,m1,spcond,,19086,umhos/cm,f01,,,,,,37.63189,-76.44486
02080104,457131,bay746,twqm,trib,vadeq,vadeq/pro,le3.4,2019-06-13t00:00:00,11:00:00,15,,,1,s,ism,m1,spcond,,17613,umhos/cm,f01,,,,,,37.63189,-76.44486
02080104,457188,bay746,twqm,trib,vadeq,vadeq/pro,ret3.1,2019-06-13t00:00:00,13:05:00,8,,,7,b,ism,m1,spcond,,4993,umhos/cm,f01,,,,,,37.9173,-76.8222
02080104,457188,bay746,twqm,trib,vadeq,vadeq/pro,ret3.1,2019-06-13t00:00:00,13:05:00,8,,,2,m,ism,m1,spcond,,4771,umhos/cm,f01,,,,,,37.9173,-76.8222
02080104,457188,bay746,twqm,trib,vadeq,vadeq/pro,ret3.1,2019-06-13t00:00:00,13:05:00,8,,,3,m,ism,m1,spcond,,4791,umhos/cm,f01,,,,,,37.9173,-76.8222
02080104,457188,bay746,twqm,trib,vadeq,vadeq/pro,ret3.1,2019-06-13t00:00:00,13:05:00,8,,,4,m,ism,m1,spcond,,4831,umhos/cm,f01,,,,,,37.9173,-76.8222
02080104,457188,bay746,twqm,trib,vadeq,vadeq/pro,ret3.1,2019-06-13t00:00:00,13:05:00,8,,,5,m,ism,m1,spcond,,4899,umhos/cm,f01,,,,,,37.9173,-76.8222
02080104,457188,bay746,twqm,trib,vadeq,vadeq/pro,ret3.1,2019-06-13t00:00:00,13:05:00,8,,,6,m,ism,m1,spcond,,4981,umhos/cm,f01,,,,,,37.9173,-76.8222
02080104,457188,bay746,twqm,trib,vadeq,vadeq/pro,ret3.1,2019-06-13t00:00:00,13:05:00,8,,,1,s,ism,m1,spcond,,4750,umhos/cm,f01,,,,,,37.9173,-76.8222
