Date,Q,Julian,Month,Day,DecYear,MonthSeq,waterYear,Qualifier,i,LogQ,Q7,Q30
1999-05-22,1.07604016200974,54562,5,143,1999.38710045662,1793,1999,A,7174,0.0732877863308835,1.21762439385313,2.03031788463417
1999-05-23,1.13267385474709,54563,5,144,1999.38984018265,1793,1999,A,7175,0.124581080718434,1.1933528112514,1.95386239943874
1999-05-24,1.16099070111577,54564,5,145,1999.39257990868,1793,1999,A,7176,0.149273693308806,1.17717175618359,1.87929470400122
1999-05-25,1.16099070111577,54565,5,146,1999.3953196347,1793,1999,A,7177,0.149273693308806,1.16099070111577,1.81227816759535
1999-05-26,1.04772331564106,54566,5,147,1999.39805936073,1793,1999,A,7178,0.0466195392487221,1.12862859098014,1.7490372107053
1999-05-27,0.934455930166353,54567,5,148,1999.40079908676,1793,1999,A,7179,-0.0677908119290222,1.0881759533106,1.68579625381526
1999-05-28,0.906139083797675,54568,5,149,1999.40353881279,1793,1999,A,7180,-0.0985624705957758,1.05985910694192,1.62633087644104
1999-05-29,0.821188544691643,54569,5,150,1999.40627853881,1793,1999,A,7181,-0.197002543409028,1.02345173303934,1.56875328882473
1999-05-30,0.821188544691643,54570,5,151,1999.40901826484,1793,1999,A,7182,-0.197002543409028,0.978953831602846,1.51589517560319
1999-05-31,0.792871698322966,54571,5,152,1999.41175799087,1793,1999,A,7183,-0.232093863220299,0.926365402632445,1.46398095726062
1999-06-01,0.736238005585611,54572,6,153,1999.4144977169,1794,1999,A,7184,-0.30620183537402,0.865686446128136,1.41112284403909
1999-06-02,0.679604312848257,54573,6,154,1999.41723744292,1794,1999,A,7185,-0.386244543047557,0.813098017157735,1.35920862569651
1999-06-03,0.566336927373547,54574,6,155,1999.41997716895,1794,1999,A,7186,-0.568566099841511,0.760509588187335,1.30257493295916
1999-06-04,0.509703234636192,54575,6,156,1999.42271689498,1794,1999,A,7187,-0.673926615499338,0.70387589544998,1.2459412402218
1999-06-05,0.566336927373547,54576,6,157,1999.425456621,1794,1999,A,7188,-0.568566099841511,0.667468521547395,1.19402702187923
1999-06-06,0.566336927373547,54577,6,158,1999.42819634703,1794,1999,A,7189,-0.568566099841511,0.63106114764481,1.14305669841561
1999-06-07,0.509703234636192,54578,6,159,1999.43093607306,1794,1999,A,7190,-0.673926615499338,0.590608509975271,1.09208637495199
1999-06-08,0.481386388267515,54579,6,160,1999.43367579909,1794,1999,A,7191,-0.731085029339286,0.554201136072685,1.04300384124628
1999-06-09,0.42475269553016,54580,6,161,1999.43641552511,1794,1999,A,7192,-0.856248172293292,0.5177937621701,0.995809097298487
1999-06-10,0.368119002792806,54581,6,162,1999.43915525114,1794,1999,A,7193,-0.999349015933966,0.489476915801423,0.953333827745471
1999-06-11,0.368119002792806,54582,6,163,1999.44189497717,1794,1999,A,7194,-0.999349015933966,0.469250596966653,0.914634137708279
1999-06-12,0.368119002792806,54583,6,164,1999.4446347032,1794,1999,A,7195,-0.999349015933966,0.440933750597976,0.876878342550042
1999-06-13,0.481386388267515,54584,6,165,1999.44737442922,1794,1999,A,7196,-0.731085029339286,0.428797959297114,0.843842021786585
1999-06-14,0.707921159216934,54585,6,166,1999.45011415525,1794,1999,A,7197,-0.345422548527302,0.457114805665792,0.821188544691644
1999-06-15,1.41584231843387,54586,6,167,1999.45285388128,1794,1999,A,7198,0.347724632032644,0.590608509975271,0.824964124207467
1999-06-16,1.04772331564106,54587,6,168,1999.45559360731,1794,1999,A,7199,0.0466195392487221,0.679604312848257,0.81741296517582
1999-06-17,0.849505391060321,54588,6,169,1999.45833333333,1794,1999,A,7200,-0.163100991733347,0.748373796886473,0.803254541991481
1999-06-18,0.792871698322966,54589,6,170,1999.46107305936,1794,1999,A,7201,-0.232093863220299,0.809052753390781,0.787208329049231
1999-06-19,0.707921159216934,54590,6,171,1999.46381278539,1794,1999,A,7202,-0.345422548527302,0.857595918594228,0.770218221228024
1999-06-20,0.764554851954289,54591,6,172,1999.46655251142,1794,1999,A,7203,-0.268461507391173,0.898048556263768,0.758891482680553
1999-06-21,1.2459412402218,54592,6,173,1999.46929223744,1794,1999,A,7204,0.219891260522759,0.974908567835892,0.764554851954289
1999-06-22,1.13267385474709,54593,6,174,1999.47203196347,1794,1999,A,7205,0.124581080718434,0.934455930166352,0.764554851954289
1999-06-23,0.906139083797675,54594,6,175,1999.4747716895,1794,1999,A,7206,-0.0985624705957758,0.914229611331583,0.756059798043685
1999-06-24,0.792871698322966,54595,6,176,1999.47751141553,1794,1999,A,7207,-0.232093863220299,0.906139083797675,0.743789164617259
1999-06-25,0.736238005585611,54596,6,177,1999.48025114155,1794,1999,A,7208,-0.30620183537402,0.898048556263768,0.733406320948744
1999-06-26,0.679604312848257,54597,6,178,1999.48299086758,1794,1999,A,7209,-0.386244543047557,0.894003292496814,0.724911267038141
1999-06-27,0.566336927373547,54598,6,179,1999.48573059361,1794,1999,A,7210,-0.568566099841511,0.865686446128136,0.71358452849067
1999-06-28,0.453069541898838,54599,6,180,1999.48847031963,1794,1999,A,7211,-0.791709651155721,0.752419060653427,0.701313895064243
1999-06-29,0.42475269553016,54600,6,181,1999.49121004566,1794,1999,A,7212,-0.856248172293292,0.651287466479579,0.68809936675886
1999-06-30,0.481386388267515,54601,6,182,1999.49394977169,1794,1999,A,7213,-0.731085029339286,0.590608509975271,0.677716523090345
1999-07-01,1.13267385474709,54602,7,183,1999.49668949772,1795,1999,A,7214,0.124581080718434,0.639151675178717,0.690931051395728
1999-07-02,2.06712978491345,54603,7,184,1999.49942922374,1795,1999,A,7215,0.726161067752889,0.829279072225551,0.737181900464567
1999-07-03,1.44415916480255,54604,7,185,1999.50216894977,1795,1999,A,7216,0.367527259328823,0.938501193933307,0.766442641712201
1999-07-04,0.934455930166353,54605,7,186,1999.5049086758,1795,1999,A,7217,-0.0677908119290222,0.991089622903707,0.780601064896539
1999-07-05,0.736238005585611,54606,7,187,1999.50764840183,1795,1999,A,7218,-0.30620183537402,1.03154226057325,0.786264434170274
1999-07-06,0.509703234636192,54607,7,188,1999.51038812785,1795,1999,A,7219,-0.673926615499338,1.04367805187411,0.784376644412363
1999-07-07,0.453069541898838,54608,7,189,1999.51312785388,1795,1999,A,7220,-0.791709651155721,1.03963278810715,0.782488854654451
1999-07-08,0.311485310055451,54609,7,190,1999.51586757991,1795,1999,A,7221,-1.16640310059713,0.922320138865491,0.776825485380715
1999-07-09,0.283168463686774,54610,7,191,1999.51860730594,1795,1999,A,7222,-1.26171328040146,0.667468521547395,0.772106010985936
1999-07-10,0.215208032401948,54611,7,192,1999.52134703196,1795,1999,A,7223,-1.53615012610322,0.491904074061595,0.767008978639574
1999-07-11,0.249188248044361,54612,7,193,1999.52408675799,1795,1999,A,7224,-1.38954665191134,0.394008690901311,0.763044620147959
1999-07-12,0.206712978491345,54613,7,194,1999.52682648402,1795,1999,A,7225,-1.57642402524116,0.318362258459273,0.75766441933791
1999-07-13,0.368119002792806,54614,7,195,1999.52956621005,1795,1999,A,7226,-0.999349015933966,0.298135939624503,0.753888839822087
1999-07-14,0.396435849161483,54615,7,196,1999.53230593607,1795,1999,A,7227,-0.925241043780244,0.290045412090595,0.743505996153572
1999-07-15,0.368119002792806,54616,7,197,1999.5350456621,1795,1999,A,7228,-0.999349015933966,0.298135939624503,0.708581885632203
1999-07-16,0.189722870670138,54617,7,198,1999.53778538813,1795,1999,A,7229,-1.66219084699858,0.284786569193555,0.679981870799839
1999-07-17,0.130257493295916,54618,7,199,1999.54052511416,1795,1999,A,7230,-2.03824206990045,0.272650777892693,0.656006940874359
1999-07-18,0.164237708938329,54619,7,200,1999.54326484018,1795,1999,A,7231,-1.80644045584313,0.260514986591832,0.635052474561537
1999-07-19,0.101940646927238,54620,7,201,1999.54600456621,1795,1999,A,7232,-2.28336452793344,0.245547510654102,0.614853124151881
1999-07-20,0.138752547206519,54621,7,202,1999.54874429224,1795,1999,A,7233,-1.97506316827892,0.212780874141776,0.593993047326955
1999-07-21,0.101940646927238,54622,7,203,1999.55148401827,1795,1999,A,7234,-2.28336452793344,0.170710130965455,0.555859694217137
1999-07-22,0.201049609217609,54623,7,204,1999.55422374429,1795,1999,A,7235,-1.60420358934823,0.146843074740427,0.524805552699487
1999-07-23,0.396435849161483,54624,7,205,1999.55696347032,1795,1999,A,7236,-0.925241043780244,0.17637350023919,0.507815444878281
1999-07-24,0.311485310055451,54625,7,206,1999.55970319635,1795,1999,A,7237,-1.16640310059713,0.202263188347695,0.49176923193603
1999-07-25,0.254851617318096,54626,7,207,1999.56244292237,1795,1999,A,7238,-1.36707379605928,0.215208032401948,0.47572301899378
1999-07-26,0.21237634776508,54627,7,208,1999.5651826484,1795,1999,A,7239,-1.54939535285324,0.230984561093068,0.460148753491007
1999-07-27,0.172732762848932,54628,7,209,1999.56792237443,1795,1999,A,7240,-1.75600960221624,0.235838877613413,0.44702861467352
1999-07-28,0.172732762848932,54629,7,210,1999.57066210046,1795,1999,A,7241,-1.75600960221624,0.245952037030798,0.437684055371856
1999-07-29,0.178396132122667,54630,7,211,1999.57340182648,1795,1999,A,7242,-1.72374873999802,0.242715826017234,0.42947216992494
1999-07-30,0.203881293854477,54631,7,212,1999.57614155251,1795,1999,A,7243,-1.59021734737349,0.215208032401948,0.420222000111172
1999-07-31,0.215208032401948,54632,7,213,1999.57888127854,1795,1999,A,7244,-1.53615012610322,0.201454135594305,0.389639806033
1999-08-01,0.101940646927238,54633,8,214,1999.58162100457,1796,1999,A,7245,-2.28336452793344,0.179609711252754,0.32413350143346
1999-08-02,0.107604016200974,54634,8,215,1999.58436073059,1796,1999,A,7246,-2.22929730666316,0.164642235315024,0.279581663146741
1999-08-03,0.107604016200974,54635,8,216,1999.58710045662,1796,1999,A,7247,-2.22929730666316,0.15533812865103,0.252019932681228
1999-08-04,0.0906139083797675,54636,8,217,1999.58984018265,1796,1999,A,7248,-2.40114756358982,0.143606863726864,0.230499129441034
1999-08-05,0.0736238005585611,54637,8,218,1999.59257990868,1796,1999,A,7249,-2.60878692836807,0.128639387789134,0.215963148305113
1999-08-06,0.0566336927373547,54638,8,219,1999.5953196347,1796,1999,A,7250,-2.87115119283556,0.107604016200974,0.20274861999973
1999-08-07,0.0622970620110902,54639,8,220,1999.59805936073,1796,1999,A,7251,-2.77584101303123,0.0857595918594229,0.194442345064918
1999-08-08,0.116099070111577,54640,8,221,1999.60079908676,1796,1999,A,7252,-2.15331139968524,0.0877822237428998,0.188873365279078
1999-08-09,0.133089177932784,54641,8,222,1999.60353881279,1796,1999,A,7253,-2.01673586467949,0.0914229611331583,0.186136070130106
1999-08-10,0.0877822237428998,54642,8,223,1999.60627853881,1796,1999,A,7254,-2.4328962619044,0.0885912764962906,0.180755869320057
1999-08-11,0.0622970620110902,54643,8,224,1999.60901826484,1796,1999,A,7255,-2.77584101303123,0.0845460127293367,0.175942005437382
1999-08-12,0.0339802156424128,54644,8,225,1999.61175799087,1796,1999,A,7256,-3.38197681660155,0.0788826434556012,0.164804045865702
1999-08-13,0.0283168463686774,54645,8,226,1999.6144977169,1796,1999,A,7257,-3.5642983733955,0.0748373796886473,0.152533412439275
1999-08-14,0.0792871698322966,54646,8,227,1999.61723744292,1796,1999,A,7258,-2.53467895621434,0.0772645379488196,0.142905684673925
1999-08-15,0.396435849161483,54647,8,228,1999.61997716895,1796,1999,A,7259,-0.925241043780244,0.117312649241663,0.149796117290303
1999-08-16,0.396435849161483,54648,8,229,1999.62271689498,1796,1999,A,7260,-0.925241043780244,0.154933602274335,0.158668729152489
1999-08-17,0.311485310055451,54649,8,230,1999.625456621,1796,1999,A,7261,-1.16640310059713,0.186891186033271,0.16357698252306
1999-08-18,0.220871401675683,54650,8,231,1999.62819634703,1796,1999,A,7262,-1.51017463969996,0.209544663128212,0.167541341014674
1999-08-19,0.135920862569651,54651,8,232,1999.63093607306,1796,1999,A,7263,-1.99568245548166,0.224107612689246,0.167446951526779
1999-08-20,0.147247601117122,54652,8,233,1999.63367579909,1796,1999,A,7264,-1.91563974780812,0.241097720510453,0.168957183333108
1999-08-21,0.277505094413038,54653,8,234,1999.63641552511,1796,1999,A,7265,-1.28191598771898,0.26941456687913,0.171505699506289
1999-08-22,0.368119002792806,54654,8,235,1999.63915525114,1796,1999,A,7266,-0.999349015933966,0.265369303112176,0.170561804627333
1999-08-23,0.339802156424128,54655,8,236,1999.64189497717,1796,1999,A,7267,-1.0793917236075,0.257278775578269,0.171505699506289
1999-08-24,0.280336779049906,54656,8,237,1999.6446347032,1796,1999,A,7268,-1.27176361625496,0.252828985434619,0.172355204897349
1999-08-25,0.339802156424128,54657,8,238,1999.64737442922,1796,1999,A,7269,-1.0793917236075,0.269819093255826,0.176602731852651
1999-08-26,2.18039717038816,54658,8,239,1999.65011415525,1796,1999,A,7270,0.779507048458181,0.561887137229898,0.243524878770625
1999-08-27,2.46356563407493,54659,8,240,1999.65285388128,1796,1999,A,7271,0.901609745259081,0.892789713366728,0.319885974478158
1999-08-28,1.27425808659048,54660,8,241,1999.65559360731,1796,1999,A,7272,0.242364116374817,1.03518299796351,0.356414706293752
1999-08-29,0.792871698322966,54661,8,242,1999.65833333333,1796,1999,A,7273,-0.232093863220299,1.09586195446781,0.376047719776035
1999-08-30,0.594653773742224,54662,8,243,1999.66107305936,1796,1999,A,7274,-0.51977593567208,1.1322693283704,0.388695911154044
1999-08-31,0.453069541898838,54663,8,244,1999.66381278539,1796,1999,A,7275,-0.791709651155721,1.15694543734882,0.400400207653098
1999-09-01,0.42475269553016,54664,9,245,1999.66655251142,1797,1999,A,7276,-0.856248172293292,1.16908122864968,0.410971830297404
1999-09-02,0.396435849161483,54665,9,246,1999.66929223744,1797,1999,A,7277,-0.925241043780244,0.914229611331583,0.420599558062754
1999-09-03,0.339802156424128,54666,9,247,1999.67203196347,1797,1999,A,7278,-1.0793917236075,0.61083482881004,0.428905832997566
1999-09-04,0.368119002792806,54667,9,248,1999.6747716895,1797,1999,A,7279,-0.999349015933966,0.481386388267515,0.438722339738708
1999-09-05,0.481386388267515,54668,9,249,1999.67751141553,1797,1999,A,7280,-0.731085029339286,0.436888486831022,0.452880762923046
1999-09-06,0.707921159216934,54669,9,250,1999.68025114155,1797,1999,A,7281,-0.345422548527302,0.453069541898838,0.474401566163241
1999-09-07,0.96277277653503,54670,9,251,1999.68299086758,1797,1999,A,7282,-0.037937848779341,0.525884289704008,0.502624023044023
1999-09-08,0.453069541898838,54671,9,252,1999.68573059361,1797,1999,A,7283,-0.791709651155721,0.529929553470962,0.513290035176225
1999-09-09,0.42475269553016,54672,9,253,1999.68847031963,1797,1999,A,7284,-0.856248172293292,0.533974817237916,0.5245223842358
1999-09-10,0.42475269553016,54673,9,254,1999.69121004566,1797,1999,A,7285,-0.856248172293292,0.546110608538778,0.536604238686436
1999-09-11,0.396435849161483,54674,9,255,1999.69394977169,1797,1999,A,7286,-0.925241043780244,0.550155872305731,0.548686093137071
1999-09-12,0.339802156424128,54675,9,256,1999.69668949772,1797,1999,A,7287,-1.0793917236075,0.529929553470962,0.559068936805587
1999-09-13,0.339802156424128,54676,9,257,1999.69942922374,1797,1999,A,7288,-1.0793917236075,0.477341124500561,0.567752769691981
1999-09-14,0.311485310055451,54677,9,258,1999.70216894977,1797,1999,A,7289,-1.16640310059713,0.384300057860621,0.564921085055113
1999-09-15,0.566336927373547,54678,9,259,1999.7049086758,1797,1999,A,7290,-0.568566099841511,0.400481112928437,0.570584454328849
1999-09-16,73.6238005585611,54679,9,260,1999.70764840183,1797,1999,A,7291,4.29896835061407,10.8574879505043,3.01432829594571
1999-09-17,158.574339664593,54680,9,261,1999.71038812785,1797,1999,A,7292,5.06622350332774,33.4502860889419,8.29277723804296
1999-09-18,53.5188396368002,54681,9,262,1999.71312785388,1797,1999,A,7293,3.98003373465819,41.0392009157474,10.0722078638506
1999-09-19,17.3865436703679,54682,9,263,1999.71586757991,1797,1999,A,7294,2.85569655475164,43.4744497034536,10.646851066159
1999-09-20,9.74099515082501,54683,9,264,1999.71860730594,1797,1999,A,7295,2.2763432839779,44.8174772740823,10.9623007347061
1999-09-21,6.6261420502705,54684,9,265,1999.72134703196,1797,1999,A,7296,1.8910227419622,45.7195710941131,11.1709015029553
1999-09-22,5.94653773742224,54685,9,266,1999.72408675799,1797,1999,A,7297,1.78280915732197,46.4881712098343,11.3577926889886
1999-09-23,5.29525027094267,54686,9,267,1999.72682648402,1797,1999,A,7298,1.66681024345908,36.7269497401745,11.5249564720517
1999-09-24,4.13425956982689,54687,9,268,1999.72956621005,1797,1999,A,7299,1.41930824831283,14.6640811552079,11.6514383858318
1999-09-25,3.70950687429673,54688,9,269,1999.73230593607,1797,1999,A,7300,1.31089894980565,7.54846218913599,11.7024087092954
1999-09-26,3.36970471787261,54689,9,270,1999.7350456621,1797,1999,A,7301,1.21482511971603,5.54605662449381,11.732613345422
1999-09-27,3.02990256144848,54690,9,271,1999.73778538813,1797,1999,A,7302,1.1085304610664,4.58732911172573,11.7911348279173
1999-09-28,2.83168463686774,54691,9,272,1999.74052511416,1797,1999,A,7303,1.04087181259259,4.04526376695391,11.8590952592021
1999-09-29,2.7467340977617,54692,9,273,1999.74326484018,1797,1999,A,7304,1.01041260510788,3.58814896128812,11.9308312700027
1999-09-30,3.48297210334731,54693,9,274,1999.74600456621,1797,1999,A,7305,1.24788598197692,3.32925208020307,12.031828022051
1999-10-01,3.02990256144848,54694,10,275,1999.74874429224,1798,2000,A,7306,1.1085304610664,3.17148679329186,12.118666350915
1999-10-02,2.40693194133758,54695,10,276,1999.75148401826,1798,2000,A,7307,0.878352883094814,2.98540466001198,12.1856828873208
1999-10-03,2.15208032401948,54696,10,277,1999.75422374429,1798,2000,A,7308,0.766434966890829,2.81145831803297,12.246092159574
1999-10-04,2.15208032401948,54697,10,278,1999.75696347032,1798,2000,A,7309,0.766434966890829,2.68605514125739,12.3055575369482
1999-10-05,3.19980363966054,54698,10,279,1999.75970319635,1798,2000,A,7310,1.16308944531684,2.7386435702278,12.396171445328
1999-10-06,2.77505094413038,54699,10,280,1999.76244292237,1798,2000,A,7311,1.02066910527507,2.74268883399475,12.4650757714918
1999-10-07,2.35029824860022,54700,10,281,1999.7651826484,1798,2000,A,7312,0.854542234401096,2.58087828331659,12.5113266205606
1999-10-08,2.15208032401948,54701,10,282,1999.76792237443,1798,2000,A,7313,0.766434966890829,2.45547510654102,12.567960313298
1999-10-09,1.92554555307006,54702,10,283,1999.77066210046,1798,2000,A,7314,0.655209331780604,2.38670562250281,12.6179867418826
1999-10-10,1.86891186033271,54703,10,284,1999.77340182648,1798,2000,A,7315,0.625356368630923,2.34625298483327,12.6661253807094
1999-10-11,2.60514986591832,54704,10,285,1999.77614155251,1798,2000,A,7316,0.957490203653538,2.41097720510453,12.7397491812679
1999-10-12,2.09544663128212,54705,10,286,1999.77888127854,1798,2000,A,7317,0.739766719808667,2.25321191819333,12.7982706637632
1999-10-13,2.01049609217609,54706,10,287,1999.78162100457,1798,2000,A,7318,0.698381503645813,2.14398979648557,12.8539604616216
1999-10-14,1.98217924580741,54707,10,288,1999.78436073059,1798,2000,A,7319,0.684196868653857,2.09140136751517,12.90965025948
1999-10-15,1.86891186033271,54708,10,289,1999.78710045662,1798,2000,A,7320,0.625356368630923,2.05094872984563,12.953069423912
1999-10-16,2.23703086312551,54709,10,290,1999.78984018265,1798,2000,A,7321,0.805149479071519,2.09544663128212,10.5735104340641
1999-10-17,2.18039717038816,54710,10,291,1999.79257990868,1798,2000,A,7322,0.779507048458181,2.13994453271862,5.36037901759062
1999-10-18,2.15208032401948,54711,10,292,1999.7953196347,1798,2000,A,7323,0.766434966890829,2.07522031244735,3.6481537071646
1999-10-19,1.98217924580741,54712,10,293,1999.79805936073,1798,2000,A,7324,0.684196868653857,2.05903925737954,3.13467489301258
1999-10-20,2.94495202234245,54713,10,294,1999.80079908676,1798,2000,A,7325,1.08009252574587,2.19253296168902,2.90814012206316
1999-10-21,4.02099218435219,54714,10,295,1999.80353881279,1798,2000,A,7326,1.39152868420576,2.4837919529097,2.82130179319922
1999-10-22,4.70059649720044,54715,10,296,1999.80627853881,1798,2000,A,7327,1.54768941496104,2.88831832960509,2.77977041852516
1999-10-23,4.44574487988234,54716,10,297,1999.80901826484,1798,2000,A,7328,1.49194743195281,3.20384890342749,2.75145357215648
1999-10-24,4.41742803351367,54717,10,298,1999.81175799087,1798,2000,A,7329,1.48555763385403,3.52342474101685,2.76089252094604
1999-10-25,3.99267533798351,54718,10,299,1999.8144977169,1798,2000,A,7330,1.38446151698267,3.78636688586886,2.7703314697356
1999-10-26,3.36970471787261,54719,10,300,1999.81723744292,1798,2000,A,7331,1.21482511971603,3.9845848104496,2.7703314697356
1999-10-27,3.0015857150798,54720,10,301,1999.81997716895,1798,2000,A,7332,1.09914072071656,3.99267533798351,2.76938757485664
1999-10-28,2.77505094413038,54721,10,302,1999.82271689498,1798,2000,A,7333,1.02066910527507,3.81468373223753,2.76749978509873
1999-10-29,2.57683301954964,54722,10,303,1999.825456621,1798,2000,A,7334,0.946561133121348,3.51128894971599,2.761836415825
1999-10-30,2.46356563407493,54723,10,304,1999.82819634703,1798,2000,A,7335,0.901609745259081,3.22812048602922,2.72785620018258
1999-10-31,2.35029824860022,54724,10,305,1999.83093607306,1798,2000,A,7336,0.854542234401096,2.93281623104158,2.70520272308764
1999-11-01,2.83168463686774,54725,11,306,1999.83367579909,1799,2000,A,7337,1.04087181259259,2.76696041659647,2.71936114627198
1999-11-02,2.49188248044361,54726,11,307,1999.83641552511,1799,2000,A,7338,0.913038441082704,2.6415572398209,2.73068788481945
1999-11-03,2.83168463686774,54727,11,308,1999.83915525114,1799,2000,A,7339,1.04087181259259,2.61728565721918,2.75334136191439
1999-11-04,2.97326886871112,54728,11,309,1999.84189497717,1799,2000,A,7340,1.08966197676202,2.64560250358786,2.74579020288275
1999-11-05,2.7467340977617,54729,11,310,1999.8446347032,1799,2000,A,7341,1.01041260510788,2.66987408618958,2.74484630800379
1999-11-06,2.49188248044361,54730,11,311,1999.84737442922,1799,2000,A,7342,0.913038441082704,2.67391934995653,2.74956578239857
1999-11-07,2.3786150949689,54731,11,312,1999.85011415525,1799,2000,A,7343,0.866518425447811,2.67796461372349,2.75711694143022
1999-11-08,2.29366455586287,54732,11,313,1999.85285388128,1799,2000,A,7344,0.830150781276936,2.60110460215136,2.76938757485665
1999-11-09,2.20871401675683,54733,11,314,1999.85559360731,1799,2000,A,7345,0.79241045329409,2.56065196448182,2.78071431340412
1999-11-10,2.18039717038816,54734,11,315,1999.85833333333,1799,2000,A,7346,0.779507048458181,2.46761089784188,2.76655589021978
1999-11-11,2.1237634776508,54735,11,316,1999.86107305936,1799,2000,A,7347,0.753189740140808,2.34625298483327,2.76749978509873
1999-11-12,2.06712978491345,54736,11,317,1999.86381278539,1799,2000,A,7348,0.726161067752889,2.24916665442637,2.76938757485665
1999-11-13,2.03881293854477,54737,11,318,1999.86655251142,1799,2000,A,7349,0.712367745620553,2.18444243415511,2.77127536461456
1999-11-14,1.98217924580741,54738,11,319,1999.86929223744,1799,2000,A,7350,0.684196868653857,2.12780874141776,2.77505094413038
1999-11-15,1.98217924580741,54739,11,320,1999.87203196347,1799,2000,A,7351,0.684196868653857,2.08331083998126,2.76655589021978
1999-11-16,1.92554555307006,54740,11,321,1999.8747716895,1799,2000,A,7352,0.655209331780604,2.04285820231172,2.75806083630917
1999-11-17,1.86891186033271,54741,11,322,1999.87751141553,1799,2000,A,7353,0.625356368630923,1.99836030087523,2.74862188751961
1999-11-18,1.81227816759535,54742,11,323,1999.88025114155,1799,2000,A,7354,0.59458470996417,1.95386239943874,2.74295851824588
1999-11-19,1.755644474858,54743,11,324,1999.88299086758,1799,2000,A,7355,0.562836011649589,1.90936449800224,2.70331493332973
1999-11-20,1.72732762848932,54744,11,325,1999.88573059361,1799,2000,A,7356,0.546575490777809,1.86486659656575,2.6268594481343
1999-11-21,1.755644474858,54745,11,326,1999.88847031963,1799,2000,A,7357,0.562836011649589,1.83250448643012,2.52869438072289
1999-11-22,1.755644474858,54746,11,327,1999.89121004566,1799,2000,A,7358,0.562836011649589,1.80014237629449,2.43902436722208
1999-11-23,1.72732762848932,54747,11,328,1999.89394977169,1799,2000,A,7359,0.546575490777809,1.77182552992581,2.34935435372126
1999-11-24,1.72732762848932,54748,11,329,1999.89668949772,1799,2000,A,7360,0.546575490777809,1.75159921109104,2.27384276340479
1999-11-25,1.755644474858,54749,11,330,1999.89942922374,1799,2000,A,7361,0.562836011649589,1.74350868355713,2.2200407553043
1999-11-26,1.81227816759535,54750,11,331,1999.90216894977,1799,2000,A,7362,0.59458470996417,1.75159921109104,2.18039717038816
1999-11-27,3.82277425977144,54751,11,332,1999.9049086758,1799,2000,A,7363,1.34097640504293,2.05094872984563,2.21532128090952
1999-11-28,5.32356711731134,54752,11,333,1999.90764840183,1799,2000,A,7364,1.67214358943445,2.56065196448182,2.30687908416825
1999-11-29,4.61564595809441,54753,11,334,1999.91038812785,1799,2000,A,7365,1.52945182741126,2.96922360494417,2.3786150949689
1999-11-30,3.51128894971599,54754,11,335,1999.91312785388,1799,2000,A,7366,1.25598319220953,3.22407522226227,2.41731478500609
1999-12-01,3.0015857150798,54755,12,336,1999.91586757991,1800,2000,A,7367,1.09914072071656,3.40611209177519,2.42297815427983
1999-12-02,2.7467340977617,54756,12,337,1999.91860730594,1800,2000,A,7368,1.01041260510788,3.54769632361858,2.43147320819043
1999-12-03,2.60514986591832,54757,12,338,1999.92134703196,1800,2000,A,7369,0.957490203653538,3.66096370909329,2.42392204915878
1999-12-04,2.52019932681228,54758,12,339,1999.92408675799,1800,2000,A,7370,0.924337996336637,3.47488157581341,2.40881973109549
1999-12-05,2.43524878770625,54759,12,340,1999.92682648402,1800,2000,A,7371,0.890048922858005,3.06226467158411,2.39843688742697
1999-12-06,2.54851617318096,54760,12,341,1999.92956621005,1800,2000,A,7372,0.935511296934763,2.76696041659647,2.40032467718488
1999-12-07,3.42633841060996,54761,12,342,1999.93230593607,1800,2000,A,7373,1.23149217220124,2.75482462529561,2.43524878770625
1999-12-08,3.31307102513525,54762,12,343,1999.9350456621,1800,2000,A,7374,1.19787556140225,2.7993225267321,2.46922900334867
1999-12-09,2.97326886871112,54763,12,344,1999.93778538813,1800,2000,A,7375,1.08966197676202,2.83168463686774,2.49471416508048
1999-12-10,2.88831832960509,54764,12,345,1999.94052511416,1800,2000,A,7376,1.06067443988877,2.87213727453727,2.51831153705437
1999-12-11,3.45465525697864,54765,12,346,1999.94326484018,1800,2000,A,7377,1.23972267133775,3.00563097884675,2.5626745963653
1999-12-12,3.51128894971599,54766,12,347,1999.94600456621,1800,2000,A,7378,1.25598319220953,3.159351001991,2.61081323519205
1999-12-13,3.22812048602922,54767,12,348,1999.94874429224,1800,2000,A,7379,1.17190007499899,3.2564373323979,2.6504568201082
1999-12-14,4.89881442178118,54768,12,349,1999.95148401826,1800,2000,A,7380,1.58899322110228,3.4667910482795,2.74767799264066
1999-12-15,11.8081249357385,54769,12,350,1999.95422374429,1800,2000,A,7381,2.4687878484033,4.68037017836567,3.07520951563836
1999-12-16,11.496639625683,54770,12,351,1999.95696347032,1800,2000,A,7382,2.44205478620623,5.8979945722188,3.39424598472546
1999-12-17,7.33406320948744,54771,12,352,1999.95970319635,1800,2000,A,7383,1.99252968830404,6.53310098363056,3.57641769636395
1999-12-18,5.60673558099812,54772,12,353,1999.96244292237,1800,2000,A,7384,1.72396865729903,6.84054102991906,3.70289961014404
1999-12-19,4.78554703630647,54773,12,354,1999.9651826484,1800,2000,A,7385,1.56560034152757,7.02257789943198,3.80389636219232
